name,head_chest,chest_hip,heel-ham,elbow-shoulder,shoulder-tiptoe,ham,heel,shoulder,elbow,tiptoe,evaluation
20200615_General_005_DOS_P_F20_MM_003_0275.jpg,0.4329896907216495,1.0572916666666667,23,36,-60,306,329,127,163,187,best
20200615_General_005_DOS_P_F20_MM_003_0276.jpg,0.4077669902912621,1.086021505376344,23,30,-48,306,329,139,169,187,best
20200615_General_005_DOS_P_F20_MM_003_0277.jpg,0.3962264150943396,1.092896174863388,21,19,-32,309,330,155,174,187,best
20200615_General_005_DOS_P_F20_MM_003_0278.jpg,0.4536082474226804,1.0520833333333333,23,37,-53,306,329,132,169,185,best
20200615_General_005_DOS_P_F20_MM_003_0279.jpg,0.4271844660194174,1.086021505376344,23,29,-43,306,329,142,171,185,best
20200615_General_005_DOS_P_F20_MM_003_0280.jpg,0.4693877551020408,1.041237113402062,23,38,-55,309,332,131,169,186,best
20200615_General_005_DOS_P_F20_MM_003_0281.jpg,0.4693877551020408,1.041237113402062,23,40,-57,309,332,129,169,186,best
20200615_General_005_DOS_P_F20_MM_003_0282.jpg,0.4842105263157895,1.0253807106598984,22,36,-57,309,331,129,165,186,best
20200615_General_005_DOS_P_F20_MM_003_0283.jpg,0.3925233644859813,1.128491620111732,22,16,-23,306,328,161,177,184,best
20200615_General_005_DOS_P_F20_MM_003_0284.jpg,0.4271844660194174,1.1092896174863387,22,10,-26,306,328,160,170,186,best
20200615_General_005_DOS_P_F20_MM_003_0285.jpg,0.4271844660194174,1.0736842105263158,22,19,-40,305,327,142,161,182,best
20200615_General_005_DOS_P_F20_MM_003_0286.jpg,0.4077669902912621,1.068421052631579,22,20,-36,305,327,146,166,182,best
20200615_General_005_DOS_P_F20_MM_003_0287.jpg,0.42,1.0357142857142858,22,31,-47,305,327,135,166,182,best
20200615_General_005_DOS_P_F20_MM_003_0288.jpg,0.4329896907216495,1.0408163265306123,23,33,-54,305,328,128,161,182,best
20200615_General_005_DOS_P_F20_MM_003_0289.jpg,0.4615384615384615,1.0148514851485149,23,18,-56,305,328,127,145,183,best
20200615_General_005_DOS_P_F20_MM_003_0290.jpg,0.4615384615384615,1.0,23,27,-63,305,328,119,146,182,best
20200615_General_005_DOS_P_F20_MM_003_0291.jpg,0.4615384615384615,1.0148514851485149,22,30,-64,305,327,117,147,181,best
20200615_General_005_DOS_P_F20_MM_003_0292.jpg,0.4615384615384615,1.0,22,30,-63,305,327,116,146,179,best
20200615_General_005_DOS_P_F20_MM_003_0293.jpg,0.4347826086956521,1.0,23,32,-63,304,327,114,146,177,best
20200615_General_005_DOS_P_F20_MM_003_0294.jpg,0.4301075268817204,1.019704433497537,23,31,-61,304,327,117,148,178,best
20200615_General_005_DOS_P_F20_MM_003_0295.jpg,0.4615384615384615,0.9855769230769232,19,31,-59,305,324,117,148,176,best
20200615_General_005_DOS_P_F20_MM_003_0296.jpg,0.4444444444444444,1.0,19,33,-60,303,322,116,149,176,best
20200615_General_005_DOS_P_F20_MM_003_0495.jpg,0.4782608695652174,1.3012048192771084,0,-15,-4,335,335,154,139,158,best
20200615_General_005_DOS_P_F20_MM_003_1702.jpg,1.5263157894736843,-inf,-22,-89,308,210,188,359,270,51,best
20200615_General_005_DOS_P_F20_MM_003_1709.jpg,0.868421052631579,19.666666666666668,-22,-84,186,291,269,356,272,170,best
20200615_General_005_DOS_P_F20_MM_003_2483.jpg,0.4375,1.1352941176470588,-9,36,34,317,308,222,258,188,best
20200615_General_005_DOS_P_F20_MM_003_2490.jpg,0.6666666666666666,1.103448275862069,-6,16,16,321,315,186,202,170,best
20200615_General_005_DOS_P_F20_MM_003_2493.jpg,0.5789473684210527,1.0416666666666667,2,16,-58,326,328,121,137,179,best
20200615_General_005_DOS_P_F20_MM_003_2571.jpg,0.5760869565217391,1.0153061224489797,14,24,-46,308,322,118,142,164,best
20200615_General_005_DOS_P_F20_MM_003_3149.jpg,0.4406779661016949,1.0971428571428572,6,30,-15,313,319,143,173,158,best
20200703_General_001_DOC_P_F20_MM_010_0094.jpg,0.5384615384615384,1.221556886227545,62,31,-53,298,360,132,163,185,best
20200703_General_001_DOC_P_F20_MM_010_0095.jpg,0.5865384615384616,1.1893491124260356,65,31,-52,292,357,131,162,183,best
20200703_General_001_DOC_P_F20_MM_010_0101.jpg,0.6020408163265306,1.186046511627907,66,35,-56,292,358,127,162,183,best
20200703_General_001_DOC_P_F20_MM_010_0102.jpg,0.6060606060606061,1.184971098265896,67,36,-57,292,359,124,160,181,best
20200703_General_001_DOC_P_F20_MM_010_0103.jpg,0.631578947368421,1.1581920903954803,67,37,-58,292,359,123,160,181,best
20200703_General_001_DOC_P_F20_MM_010_0124.jpg,0.6105263157894737,1.1318681318681318,65,50,-74,294,359,111,161,185,best
20200703_General_001_DOC_P_F20_MM_010_0133.jpg,0.6888888888888889,1.0806451612903225,64,37,-70,295,359,120,157,190,best
20200703_General_001_DOC_P_F20_MM_010_0136.jpg,0.6989247311827957,1.065217391304348,66,32,-69,293,359,122,154,191,best
20200703_General_001_DOC_P_F20_MM_010_0144.jpg,0.7065217391304348,1.0710382513661203,66,28,-69,293,359,125,153,194,best
20200703_General_001_DOC_P_F20_MM_010_0155.jpg,0.5980392156862745,1.0638297872340423,66,33,-73,293,359,119,152,192,best
20200703_General_001_DOC_P_F20_MM_010_0249.jpg,0.4489795918367347,1.2297297297297298,-93,-13,65,271,178,168,155,103,best
20200703_General_001_DOC_P_F20_MM_010_0250.jpg,0.4727272727272727,0.9842931937172776,42,19,-28,316,358,152,171,180,best
20200703_General_001_DOC_P_F20_MM_010_0255.jpg,0.4736842105263157,1.270440251572327,57,34,-43,300,357,139,173,182,best
20200703_General_001_DOC_P_F20_MM_010_0260.jpg,0.4869565217391304,1.3333333333333333,52,3,-29,305,357,150,153,179,best
20200703_General_001_DOC_P_F20_MM_010_0261.jpg,0.5272727272727272,1.3548387096774193,57,-7,-35,302,359,151,144,186,best
20200703_General_001_DOC_P_F20_MM_010_0262.jpg,0.5309734513274337,1.3417721518987342,57,-10,-36,302,359,149,139,185,best
20200703_General_001_DOC_P_F20_MM_010_0537.jpg,-3.363636363636364,-3.816666666666667,-44,11,78,267,223,335,346,257,best
20200703_General_001_DOC_P_F20_MM_010_0542.jpg,0.6213592233009708,1.0756756756756756,46,-5,-50,314,360,141,136,191,best
20200703_General_001_DOC_P_F20_MM_010_0574.jpg,0.5825242718446602,1.1179775280898876,48,3,-56,312,360,139,142,195,best
20200703_General_001_DOC_P_F20_MM_010_0602.jpg,0.61,1.1206896551724137,52,9,-73,306,358,127,136,200,best
20200703_General_001_DOC_P_F20_MM_010_0607.jpg,0.5865384615384616,1.115606936416185,54,7,-75,304,358,127,134,202,best
20200703_General_001_DOC_P_F20_MM_010_0722.jpg,0.4554455445544554,0.988826815642458,-30,-16,-47,274,244,114,98,161,best
20200703_General_001_DOC_P_F20_MM_010_0731.jpg,0.4716981132075472,0.9056603773584906,23,1,-38,319,342,136,137,174,best
20200703_General_001_DOC_P_F20_MM_010_0752.jpg,0.6021505376344086,0.8858447488584474,35,28,-59,323,358,123,151,182,best
20200703_General_001_DOC_P_F20_MM_010_0858.jpg,0.5523809523809524,0.883248730964467,48,-20,-58,311,359,146,126,204,best
20200703_General_001_DOC_P_F20_MM_010_0866.jpg,0.6262626262626263,0.9247311827956988,47,-13,-77,311,358,140,127,217,best
20200703_General_001_DOC_P_F20_MM_037_0115.jpg,0.5648148148148148,0.8571428571428571,49,-18,-33,303,352,134,116,167,best
20200703_General_001_DOC_P_F20_MM_037_0116.jpg,0.5454545454545454,0.9019607843137256,46,-15,-41,309,355,136,121,177,best
20200703_General_001_DOC_P_F20_MM_037_0120.jpg,0.6095238095238096,0.8932038834951457,46,-15,-43,305,351,133,118,176,best
20200703_General_001_DOC_P_F20_MM_037_0197.jpg,0.7468354430379747,1.913793103448276,95,41,-64,263,358,111,152,175,best
20200703_General_001_DOC_P_F20_MM_037_0200.jpg,0.65625,1.2181818181818185,54,7,-60,306,360,140,147,200,best
20200703_General_001_DOC_P_F20_MM_037_0390.jpg,0.5046728971962616,1.130681818181818,36,12,-46,324,360,128,140,174,best
20200703_General_001_DOC_P_F20_MM_037_0391.jpg,0.5420560747663551,1.0486486486486486,33,13,-54,327,360,124,137,178,best
20200703_General_001_DOC_P_F20_MM_037_0392.jpg,0.5607476635514018,1.0,32,13,-56,327,359,123,136,179,best
20200703_General_001_DOC_P_F20_MM_037_0393.jpg,0.5309734513274337,0.979381443298969,31,14,-63,329,360,121,135,184,best
20200703_General_001_DOC_P_F20_MM_037_0394.jpg,0.5636363636363636,0.9547738693467336,30,14,-69,329,359,119,133,188,best
20200703_General_001_DOC_P_F20_MM_037_0395.jpg,0.5486725663716814,0.9396984924623116,33,14,-71,326,359,119,133,190,best
20200703_General_001_DOC_P_F20_MM_037_0396.jpg,0.5663716814159292,0.925,33,14,-70,323,356,118,132,188,best
20200703_General_001_DOC_P_F20_MM_037_0397.jpg,0.584070796460177,0.9014778325123152,33,14,-70,323,356,118,132,188,best
20200703_General_001_DOC_P_F20_MM_037_0401.jpg,0.6,0.9113300492610836,34,14,-69,323,357,118,132,187,best
20200703_General_001_DOC_P_F20_MM_037_0402.jpg,0.6090909090909091,0.8975609756097561,33,14,-70,323,356,116,130,186,best
20200703_General_001_DOC_P_F20_MM_037_0404.jpg,0.6203703703703703,0.8840579710144928,37,13,-67,319,356,117,130,184,best
20200703_General_001_DOC_P_F20_MM_038_0023.jpg,0.7083333333333334,0.9483568075117372,21,-10,-22,324,345,119,109,141,best
20200703_General_001_DOC_P_F20_MM_038_0030.jpg,0.7446808510638298,0.938095238095238,24,-8,-30,327,351,126,118,156,best
20200703_General_001_DOC_P_F20_MM_038_0035.jpg,0.7216494845360825,0.9368932038834952,26,-6,-33,328,354,131,125,164,best
20200703_General_001_DOC_P_F20_MM_038_0043.jpg,0.7708333333333334,0.931372549019608,30,-5,-29,325,355,137,132,166,best
20200703_General_001_DOS_P_F20_MM_008_0476.jpg,0.5304347826086957,1.0106382978723405,14,-13,-13,312,326,144,131,157,best
20200703_General_001_DOS_P_F20_MM_008_0504.jpg,0.5391304347826087,0.9791666666666666,12,-8,-16,314,326,144,136,160,best
20200703_General_001_DOS_P_F20_MM_009_0219.jpg,0.5263157894736842,1.3356643356643356,64,-2,-76,296,360,145,143,221,best
20200703_General_001_DOS_P_F20_MM_009_0238.jpg,0.5490196078431373,1.375,61,-18,-53,299,360,163,145,216,best
20200703_General_001_DOS_P_F20_MM_009_0455.jpg,0.6190476190476191,1.0376344086021505,30,-5,-62,324,354,144,139,206,best
20200703_General_001_DOS_P_F20_MM_009_0579.jpg,0.6176470588235294,1.088235294117647,45,-15,-67,315,360,141,126,208,best
20200703_General_001_DOS_P_F20_MM_025_0016.jpg,0.5684210526315789,1.2634730538922156,42,-7,-47,257,299,115,108,162,best
20200703_General_001_DOS_P_F20_MM_025_0120.jpg,0.5087719298245614,1.1122994652406415,23,-17,-19,319,342,152,135,171,best
20200703_General_001_DOS_P_F20_MM_040_0307.jpg,0.6422018348623854,1.118343195266272,53,6,-39,307,360,143,149,182,best
20200703_General_001_DOS_P_F20_MM_042_0019.jpg,0.8690476190476191,2.210526315789474,80,-14,-53,279,359,185,171,238,best
20200709_General_010_DOC_P_F20_MM_017_0067.jpg,0.6111111111111112,1.213872832369942,50,-8,-29,311,361,149,141,178,best
20200709_General_010_DOC_P_F20_MM_017_0068.jpg,0.6285714285714286,1.181818181818182,50,-5,-31,311,361,148,143,179,best
20200709_General_010_DOC_P_F20_MM_017_0110.jpg,0.5575221238938053,1.2011494252873562,49,-3,-33,313,362,155,152,188,best
20200709_General_010_DOC_P_F20_MM_017_0114.jpg,0.5663716814159292,1.1675977653631284,50,1,-33,311,361,154,155,187,best
20200709_General_010_DOC_P_F20_MM_017_0115.jpg,0.5486725663716814,1.1731843575418994,52,2,-33,308,360,152,154,185,best
20200709_General_010_DOC_P_F20_MM_017_0617.jpg,0.580952380952381,1.15,44,22,-44,289,333,129,151,173,best
20200709_General_010_DOC_P_F20_MM_017_0620.jpg,0.5514018691588785,1.1129032258064515,38,27,-49,302,340,132,159,181,best
20200709_General_010_DOC_P_F20_MM_027_0276.jpg,0.6376811594202898,1.451851851851852,-3,31,-20,325,322,209,240,229,best
20200709_General_010_DOC_P_F20_MM_027_0277.jpg,0.3652173913043478,0.9660194174757282,-4,48,-31,302,298,119,167,150,best
20200709_General_010_DOR_P_F20_MM_019_1239.jpg,0.4680851063829787,0.8326180257510729,27,70,-95,326,353,112,182,207,best
20200709_General_010_DOR_P_F20_MM_019_1264.jpg,0.4565217391304347,0.825531914893617,28,65,-97,324,352,107,172,204,best
20200709_General_010_DOR_P_F20_MM_019_1265.jpg,0.4615384615384615,0.8290598290598291,25,64,-95,325,350,107,171,202,best
20200709_General_010_DOR_P_F20_MM_019_1266.jpg,0.4615384615384615,0.8085106382978723,23,64,-94,322,345,104,168,198,best
20200709_General_010_DOR_P_F20_MM_019_1499.jpg,0.4476190476190476,0.9748743718592964,29,34,-28,300,329,150,184,178,best
20200709_General_010_DOR_P_F20_MM_019_2259.jpg,0.3048780487804878,1.0430622009569377,-21,-37,28,284,263,168,131,140,best
20200709_General_010_DOR_P_F20_MM_019_2268.jpg,0.3428571428571428,0.9627659574468084,0,23,-54,314,314,157,180,211,best
20200709_General_010_DOR_P_F20_MM_019_2273.jpg,0.2990654205607476,0.925531914893617,7,31,-69,320,327,155,186,224,best
20200709_General_010_DOR_P_F20_MM_019_2827.jpg,0.5612244897959183,0.9182692307692308,36,47,-106,324,360,130,177,236,best
20200709_General_010_DOR_P_F20_MM_019_2828.jpg,0.4396551724137931,0.9846153846153848,42,48,-79,319,361,143,191,222,best
20200709_General_010_DOR_P_F20_MM_019_2829.jpg,0.3982300884955752,1.0,37,48,-75,324,361,145,193,220,best
20200709_General_010_DOR_P_F20_MM_019_2830.jpg,0.3873873873873873,1.005181347150259,42,47,-77,318,360,141,188,218,best
20200709_General_010_DOR_P_F20_MM_019_2831.jpg,0.4070796460176991,0.9896907216494846,42,49,-76,319,361,141,190,217,best
20200709_General_010_DOR_P_F20_MM_019_2832.jpg,0.3928571428571428,1.005181347150259,45,51,-80,315,360,139,190,219,best
20200709_General_010_DOR_P_F20_MM_019_2835.jpg,0.4272727272727272,1.0209424083769634,50,54,-81,311,361,138,192,219,best
20200709_General_010_DOR_P_F20_MM_019_2836.jpg,0.4272727272727272,1.0052083333333333,49,53,-82,312,361,137,190,219,best
20200709_General_010_DOR_P_F20_MM_019_2837.jpg,0.4259259259259259,1.0158730158730158,50,52,-78,311,361,137,189,215,best
20200709_General_010_DOR_P_F20_MM_019_2838.jpg,0.4587155963302752,1.0052631578947369,52,51,-77,309,361,138,189,215,best
20200709_General_010_DOR_P_F20_MM_019_2839.jpg,0.4537037037037037,1.0105820105820107,53,51,-79,307,360,135,186,214,best
20200709_General_010_DOR_P_F20_MM_019_2846.jpg,0.4363636363636363,1.0319148936170213,53,50,-80,308,361,136,186,216,best
20200709_General_010_DOR_P_F20_MM_019_2849.jpg,0.4166666666666667,1.0,55,48,-85,306,361,132,180,217,best
20200709_General_010_DOR_P_F20_MM_019_2850.jpg,0.4150943396226415,1.0,53,45,-84,308,361,132,177,216,best
20200709_General_010_DOR_P_F20_MM_019_2851.jpg,0.4528301886792453,1.0,54,45,-83,306,360,132,177,215,best
20200709_General_010_DOR_P_F20_MM_019_2861.jpg,0.4444444444444444,0.984375,55,46,-84,306,361,131,177,215,best
20200709_General_010_DOR_P_F20_MM_019_2895.jpg,0.490566037735849,0.9842105263157894,53,36,-75,308,361,140,176,215,best
20200709_General_010_DOR_P_F20_MM_022_0175.jpg,0.25,0.7909836065573771,26,68,-93,292,318,84,152,177,best
20200709_General_010_DOR_P_F20_MM_022_0219.jpg,0.2941176470588235,0.8711111111111111,13,53,-50,302,315,121,174,171,best
20200709_General_010_DOR_P_F20_MM_023_0090.jpg,0.4285714285714285,1.138121546961326,28,33,-16,308,336,164,197,180,best
20200709_General_010_DOR_P_F20_MM_023_0115.jpg,0.453781512605042,1.1160220994475138,38,28,-32,308,346,160,188,192,best
20200709_General_010_DOR_P_F20_MM_023_0119.jpg,0.4146341463414634,1.1340782122905029,36,29,-28,309,345,168,197,196,best
20200730_General_013_DOC_P_F20_MM_051_0125.jpg,0.7553191489361702,0.9,31,-21,-58,321,352,149,128,207,best
20200730_General_013_DOC_P_F20_MM_051_0126.jpg,0.6153846153846154,0.9567567567567568,31,-19,-54,321,352,153,134,207,best
20200730_General_013_DOC_P_F20_MM_051_0127.jpg,0.6213592233009708,0.9666666666666668,27,-18,-44,322,349,164,146,208,best
20200730_General_013_DOC_P_F20_MM_051_0128.jpg,0.6039603960396039,1.0236686390532543,23,-35,-16,320,343,189,154,205,best
20200730_General_013_DOC_P_F20_MM_051_0129.jpg,0.6082474226804123,1.0484848484848486,24,-28,-4,319,343,201,173,205,best
20200730_General_013_DOC_P_F20_MM_051_0130.jpg,0.5841584158415841,1.0897435897435896,20,-31,12,321,341,215,184,203,best
20200730_General_013_DOC_P_F20_MM_052_0111.jpg,1.4,0.1314553990610328,-26,118,-288,308,282,70,188,358,best
20200803_General_013_DOC_P_F20_MM_013_0390.jpg,0.5164835164835165,0.972972972972973,38,33,-55,322,360,160,193,215,best
20200803_General_013_DOC_P_F20_MM_013_0393.jpg,0.5824175824175825,0.8969072164948454,34,41,-62,320,354,150,191,212,best
20200803_General_013_DOC_P_F20_MM_013_0487.jpg,0.580952380952381,0.8260869565217391,46,36,-66,312,358,139,175,205,best
20200803_General_013_DOC_P_F20_MM_013_0499.jpg,0.6428571428571429,0.8009478672985783,53,20,-80,308,361,130,150,210,best
20200803_General_013_DOC_P_F20_MM_013_0657.jpg,0.7373737373737373,0.9067357512953368,17,1,-18,320,337,155,156,173,best
20200803_General_013_DOC_P_F20_MM_013_0699.jpg,0.6938775510204082,0.8871794871794871,27,16,-36,315,342,143,159,179,best
20200803_General_013_DOC_P_F20_MM_013_0710.jpg,0.6947368421052632,0.8861386138613861,37,24,-50,308,345,135,159,185,best
20200803_General_013_DOC_P_F20_MM_014_0384.jpg,0.76,0.8374384236453202,37,-1,-68,307,344,145,144,213,best
20200803_General_013_DOC_P_F20_MM_026_0267.jpg,0.3644859813084112,0.8733031674208145,26,42,-65,319,345,130,172,195,best
20200803_General_013_DOC_P_F20_MM_026_0275.jpg,0.3653846153846153,0.8854625550660793,22,53,-68,318,340,123,176,191,best
20200803_General_013_DOC_P_F20_MM_027_0026.jpg,0.375,1.0157894736842106,30,26,-12,287,317,162,188,174,best
20200803_General_013_DOC_P_F20_MM_027_0027.jpg,0.4247787610619469,1.0052356020942408,29,27,-23,289,318,158,185,181,best
20200803_General_013_DOC_P_F20_MM_027_0587.jpg,0.5145631067961165,0.8472222222222222,34,50,-53,309,343,126,176,179,best
20200803_General_013_DOC_P_F20_MM_027_0733.jpg,0.5483870967741935,1.010752688172043,49,37,-76,312,361,124,161,200,best
20200803_General_013_DOC_P_F20_MM_027_0736.jpg,0.5425531914893617,1.1437125748502994,54,24,-60,306,360,131,155,191,best
20200803_General_013_DOC_P_F20_MM_027_0744.jpg,0.5294117647058824,1.1022727272727273,53,16,-55,307,360,138,154,193,best
20200803_General_013_DOC_P_F20_MM_027_0745.jpg,0.5238095238095238,1.1271676300578035,53,11,-52,307,360,144,155,196,best
20200803_General_013_DOC_P_F20_MM_027_0806.jpg,0.3833333333333333,1.033195020746888,39,47,-159,268,307,43,90,202,best
20200803_General_013_DOC_P_F20_MM_029_0068.jpg,0.6470588235294118,0.9611650485436892,59,47,-112,296,355,117,164,229,best
20200803_General_013_DOC_P_F20_MM_029_0432.jpg,0.6754385964912281,1.6545454545454543,91,-35,-64,270,361,204,169,268,best
20200803_General_013_DOC_P_F20_MM_030_0015.jpg,0.6296296296296297,1.0514285714285714,39,-10,-66,321,360,179,169,245,best
20200803_General_013_DOC_P_F20_MM_030_0028.jpg,0.5436893203883495,1.1046511627906976,53,-15,-63,308,361,168,153,231,best
20200803_General_013_DOC_P_F20_MM_030_0029.jpg,0.5306122448979592,1.0327868852459017,57,-4,-55,303,360,159,155,214,best
20200803_General_013_DOS_P_F20_MM_018_0324.jpg,0.5596330275229358,1.1952662721893492,45,31,-58,313,358,145,176,203,best
20200803_General_013_DOS_P_F20_MM_018_0331.jpg,0.616822429906542,1.1264367816091954,46,28,-64,314,360,143,171,207,best
20200804_General_011_DOC_P_F20_MM_001_0064.jpg,0.5517241379310345,1.0,28,41,-15,320,348,173,214,188,best
20200804_General_011_DOC_P_F20_MM_001_0067.jpg,0.5726495726495726,0.9432989690721648,37,63,-34,320,357,163,226,197,best
20200804_General_011_DOC_P_F20_MM_001_0070.jpg,0.5818181818181818,0.9154228855721394,38,55,-42,319,357,153,208,195,best
20200804_General_011_DOC_P_F20_MM_001_0093.jpg,0.5137614678899083,0.9306930693069309,25,39,-38,317,342,154,193,192,best
20200804_General_011_DOC_P_F20_MM_001_0120.jpg,0.5675675675675675,0.9343434343434344,36,32,-33,315,351,156,188,189,best
20200804_General_011_DOC_P_F20_MM_002_2047.jpg,0.7096774193548387,1.2420382165605095,54,32,-10,306,360,175,207,185,best
20200804_General_011_DOC_P_F20_MM_002_2048.jpg,0.5588235294117647,1.0217391304347827,44,31,-47,314,358,158,189,205,best
20200804_General_011_DOC_P_F20_MM_002_2094.jpg,0.6078431372549019,0.9946236559139784,31,25,-32,316,347,163,188,195,best
20200804_General_011_DOC_P_F20_MM_002_2095.jpg,0.6464646464646465,0.983957219251337,33,32,-34,319,352,167,199,201,best
20200804_General_011_DOC_P_F20_MM_002_2125.jpg,0.6176470588235294,0.9739583333333334,36,33,-46,308,344,152,185,198,best
20200804_General_011_DOC_P_F20_MM_002_2134.jpg,0.5625,1.0625,45,8,-27,304,349,174,182,201,best
20200804_General_011_DOC_P_F20_MM_003_1443.jpg,0.594059405940594,0.8949771689497716,36,45,-60,320,356,122,167,182,best
20200804_General_011_DOC_P_F20_MM_003_2166.jpg,0.6129032258064516,0.8309859154929577,30,53,-90,322,352,130,183,220,best
20200804_General_011_DOR_P_F20_MM_004_1449.jpg,0.5660377358490566,0.924170616113744,33,25,-45,321,354,137,162,182,best
20200804_General_011_DOR_P_F20_MM_010_0460.jpg,0.5520833333333334,0.9752475247524752,50,56,-76,308,358,123,179,199,best
20200804_General_011_DOR_P_F20_MM_010_0471.jpg,0.4403669724770642,0.9751243781094528,37,51,-69,323,360,134,185,203,best
20200804_General_011_DOR_P_F20_MM_010_0481.jpg,0.4660194174757281,0.931372549019608,39,50,-76,320,359,132,182,208,best
20200804_General_011_DOR_P_F20_MM_011_0327.jpg,0.6823529411764706,1.1292134831460674,36,-5,-65,324,360,156,151,221,best
20200804_General_011_DOR_P_F20_MM_011_0540.jpg,-0.9661016949152542,-2.309859154929577,-32,-25,9,215,183,322,297,313,best
20200804_General_011_DOR_P_F20_MM_019_0122.jpg,0.6956521739130435,1.07,30,46,-26,323,353,146,192,172,best
20200804_General_011_DOR_P_F20_MM_019_0132.jpg,0.7263157894736842,1.1630434782608696,42,32,-25,316,358,154,186,179,best
20200804_General_011_DOR_P_F20_MM_019_0139.jpg,0.7040816326530612,1.2471264367816093,50,30,-32,309,359,152,182,184,best
20200804_General_011_DOR_P_F20_MM_019_0149.jpg,0.6701030927835051,1.343558282208589,68,28,-51,292,360,145,173,196,best
20200804_General_011_DOR_P_F20_MM_019_0152.jpg,0.69,1.309090909090909,66,15,-61,294,360,141,156,202,best
20200804_General_011_DOR_P_F20_MM_019_0153.jpg,0.6868686868686869,1.379746835443038,69,8,-68,291,360,134,142,202,best
20200804_General_011_DOR_P_F20_MM_019_0154.jpg,0.6732673267326733,1.3251533742331287,61,0,-55,298,359,145,145,200,best
20200804_General_011_DOR_P_F20_MM_019_0161.jpg,0.6407766990291263,1.2634730538922156,58,9,-33,300,358,143,152,176,best
20200804_General_011_DOR_P_F20_MM_019_0176.jpg,0.5943396226415094,1.431372549019608,68,38,-57,291,359,142,180,199,best
20200804_General_011_DOR_P_F20_MM_020_1794.jpg,0.4380952380952381,1.076190476190476,34,38,-34,309,343,132,170,166,best
20200804_General_011_DOR_P_F20_MM_020_1795.jpg,0.4074074074074074,1.061904761904762,20,49,-32,315,335,131,180,163,best
20200804_General_011_DOR_P_F20_MM_020_1972.jpg,0.4901960784313725,1.0492610837438423,25,29,-31,320,345,134,163,165,best
20200804_General_011_DOR_P_F20_MM_020_1993.jpg,0.5053763440860215,0.9865470852017936,56,7,-34,294,350,94,101,128,best
20200804_General_011_DOR_P_F20_MM_020_2015.jpg,0.5869565217391305,0.8458149779735683,34,24,-44,313,347,102,126,146,best
20200804_General_011_DOR_P_F20_MM_020_2022.jpg,0.5869565217391305,0.8552631578947368,22,34,-48,313,335,100,134,148,best
20200807_General_003_DOS_P_F20_MM_018_0101.jpg,0.6764705882352942,1.074468085106383,40,-31,-25,317,357,175,144,200,best
20200807_General_003_DOS_P_F20_MM_018_0102.jpg,0.6666666666666666,1.0806451612903225,39,-31,-23,317,356,176,145,199,best
20200807_General_003_DOS_P_F20_MM_018_0103.jpg,0.6634615384615384,1.0806451612903225,37,-30,-23,317,354,174,144,197,best
20200807_General_003_DOS_P_F20_MM_018_0104.jpg,0.6699029126213593,1.074866310160428,36,-32,-22,317,353,173,141,195,best
20200807_General_003_DOS_P_F20_MM_018_0105.jpg,0.6601941747572816,1.0918918918918918,35,-32,-20,317,352,173,141,193,best
20200807_General_003_DOS_P_F20_MM_018_0106.jpg,0.6571428571428571,1.0864864864864865,33,-32,-17,317,350,173,141,190,best
20200807_General_003_DOS_P_F20_MM_018_0107.jpg,0.6601941747572816,1.0864864864864865,32,-33,-16,317,349,174,141,190,best
20200807_General_003_DOS_P_F20_MM_018_0108.jpg,0.6666666666666666,1.086021505376344,32,-33,-16,316,348,173,140,189,best
20200807_General_003_DOS_P_F20_MM_018_0109.jpg,0.6699029126213593,1.0806451612903225,31,-33,-17,318,349,173,140,190,best
20200807_General_003_DOS_P_F20_MM_018_0110.jpg,0.6538461538461539,1.0918918918918918,32,-32,-18,316,348,170,138,188,best
20200807_General_003_DOS_P_F20_MM_018_0926.jpg,-0.3116883116883117,2.061855670103093,85,-41,-149,275,360,183,142,332,best
20200807_General_003_DOS_P_F20_MM_018_1416.jpg,0.6470588235294118,1.406015037593985,73,-29,-72,285,358,148,119,220,best
20200807_General_003_DOS_P_F20_MM_020_0244.jpg,0.3043478260869565,1.6846153846153846,45,-8,27,315,360,201,193,174,best
20200807_General_003_DOS_P_F20_MM_020_0245.jpg,0.3445378151260504,1.411764705882353,42,16,-25,318,360,171,187,196,best
20200807_General_003_DOS_P_F20_MM_020_0246.jpg,0.4210526315789473,1.2409638554216869,34,33,-26,323,357,173,206,199,best
20200807_General_003_DOS_P_F20_MM_020_0263.jpg,0.423728813559322,1.1444444444444444,30,39,-20,324,354,176,215,196,best
20200807_General_003_DOS_P_F20_MM_020_0264.jpg,0.4354838709677419,1.0569948186528495,30,50,-37,317,347,151,201,188,best
20200807_General_003_DOS_P_F20_MM_020_0265.jpg,0.4628099173553719,1.0303030303030305,31,50,-39,324,355,150,200,189,best
20200807_General_003_DOS_P_F20_MM_020_0266.jpg,0.5811965811965812,1.0264550264550265,27,26,-22,317,344,159,185,181,best
20200807_General_003_DOS_P_F20_MM_020_0267.jpg,0.591304347826087,1.005181347150259,30,20,-22,316,346,157,177,179,best
20200807_General_003_DOS_P_F20_MM_020_0268.jpg,0.6339285714285714,0.9692307692307692,27,17,-20,319,346,159,176,179,best
20200807_General_003_DOS_P_F20_MM_020_0269.jpg,0.5847457627118644,0.9896373056994818,26,11,-14,319,345,161,172,175,best
